Training for 378151 steps ...
     36/378151: episode: 1, duration: 0.169s, episode steps:  36, steps per second: 213, episode reward:  5.274, mean reward:  0.146 [-0.005,  0.306], mean action: 15.778 [0.000, 30.000],  loss: --, mae: --, mean_q: --
 335025/378151: episode: 1402, duration: 3.105s, episode steps: 267, steps per second:  86, episode reward: 85.092, mean reward:  0.319 [-0.005,  0.373], mean action: 11.266 [0.000, 30.000],  loss: 61.248455, mae: 146.250229, mean_q: 159.762329
 335292/378151: episode: 1403, duration: 3.069s, episode steps: 267, steps per second:  87, episode reward: 62.403, mean reward:  0.234 [-0.005,  0.344], mean action: 15.476 [0.000, 31.000],  loss: 66.967453, mae: 145.710693, mean_q: 159.428818
 335559/378151: episode: 1404, duration: 3.121s, episode steps: 267, steps per second:  86, episode reward: 114.550, mean reward:  0.429 [ 0.137,  0.471], mean action: 13.464 [0.000, 31.000],  loss: 47.050941, mae: 145.986481, mean_q: 159.734879
 335829/378151: episode: 1405, duration: 3.084s, episode steps: 270, steps per second:  88, episode reward: 109.109, mean reward:  0.404 [-0.005,  0.467], mean action: 18.044 [0.000, 30.000],  loss: 63.154022, mae: 145.617889, mean_q: 159.460739
 335865/378151: episode: 1406, duration: 0.480s, episode steps:  36, steps per second:  75, episode reward:  6.702, mean reward:  0.186 [-0.005,  0.304], mean action: 19.389 [1.000, 31.000],  loss: 16.316702, mae: 144.774109, mean_q: 158.267410
 335884/378151: episode: 1407, duration: 0.226s, episode steps:  19, steps per second:  84, episode reward:  3.696, mean reward:  0.195 [-0.005,  0.307], mean action: 13.053 [0.000, 31.000],  loss: 23.139359, mae: 146.494400, mean_q: 159.648636
 336151/378151: episode: 1408, duration: 3.061s, episode steps: 267, steps per second:  87, episode reward: 148.997, mean reward:  0.558 [ 0.087,  0.638], mean action: 14.375 [0.000, 31.000],  loss: 58.347095, mae: 145.528564, mean_q: 158.951706
 336418/378151: episode: 1409, duration: 3.134s, episode steps: 267, steps per second:  85, episode reward: 113.684, mean reward:  0.426 [-0.005,  0.638], mean action: 14.419 [0.000, 31.000],  loss: 66.343681, mae: 145.775742, mean_q: 159.258347
 336685/378151: episode: 1410, duration: 3.063s, episode steps: 267, steps per second:  87, episode reward: 94.566, mean reward:  0.354 [-0.005,  0.468], mean action: 13.753 [0.000, 31.000],  loss: 50.415466, mae: 145.434601, mean_q: 159.066483
 336955/378151: episode: 1411, duration: 3.136s, episode steps: 270, steps per second:  86, episode reward: 152.827, mean reward:  0.566 [-0.005,  0.652], mean action: 15.167 [0.000, 31.000],  loss: 37.261211, mae: 145.765747, mean_q: 159.110077
 337222/378151: episode: 1412, duration: 3.038s, episode steps: 267, steps per second:  88, episode reward: 86.099, mean reward:  0.322 [ 0.133,  0.331], mean action: 7.528 [0.000, 27.000],  loss: 47.106762, mae: 146.052673, mean_q: 159.547379
 337489/378151: episode: 1413, duration: 3.101s, episode steps: 267, steps per second:  86, episode reward: 92.313, mean reward:  0.346 [ 0.087,  0.389], mean action: 19.146 [0.000, 31.000],  loss: 48.461494, mae: 146.150543, mean_q: 159.688873
 337756/378151: episode: 1414, duration: 3.141s, episode steps: 267, steps per second:  85, episode reward: 154.867, mean reward:  0.580 [ 0.116,  0.644], mean action: 13.536 [0.000, 31.000],  loss: 40.951504, mae: 146.049713, mean_q: 159.493530
 338023/378151: episode: 1415, duration: 3.037s, episode steps: 267, steps per second:  88, episode reward: 62.416, mean reward:  0.234 [ 0.087,  0.291], mean action: 16.783 [0.000, 31.000],  loss: 50.510479, mae: 146.439224, mean_q: 159.767792
 338290/378151: episode: 1416, duration: 3.126s, episode steps: 267, steps per second:  85, episode reward: 105.532, mean reward:  0.395 [ 0.137,  0.443], mean action: 16.588 [0.000, 31.000],  loss: 54.918488, mae: 146.018311, mean_q: 159.364960
 338557/378151: episode: 1417, duration: 3.039s, episode steps: 267, steps per second:  88, episode reward: 101.393, mean reward:  0.380 [ 0.033,  0.481], mean action: 15.809 [0.000, 31.000],  loss: 48.660942, mae: 146.136063, mean_q: 159.587280
 338824/378151: episode: 1418, duration: 3.128s, episode steps: 267, steps per second:  85, episode reward: 71.427, mean reward:  0.268 [-0.005,  0.458], mean action: 18.075 [0.000, 31.000],  loss: 49.019913, mae: 146.267761, mean_q: 159.911942
 339091/378151: episode: 1419, duration: 3.058s, episode steps: 267, steps per second:  87, episode reward: 56.112, mean reward:  0.210 [-0.005,  0.295], mean action: 14.966 [0.000, 31.000],  loss: 55.394749, mae: 146.066910, mean_q: 159.719986
 339358/378151: episode: 1420, duration: 3.130s, episode steps: 267, steps per second:  85, episode reward: 116.753, mean reward:  0.437 [-0.005,  0.500], mean action: 17.243 [0.000, 31.000],  loss: 62.479622, mae: 145.844604, mean_q: 159.358063
 339625/378151: episode: 1421, duration: 3.116s, episode steps: 267, steps per second:  86, episode reward: 96.483, mean reward:  0.361 [ 0.137,  0.480], mean action: 14.258 [0.000, 31.000],  loss: 42.804928, mae: 146.639252, mean_q: 160.311417
 339892/378151: episode: 1422, duration: 3.078s, episode steps: 267, steps per second:  87, episode reward: 119.895, mean reward:  0.449 [ 0.137,  0.478], mean action: 13.386 [0.000, 30.000],  loss: 55.137474, mae: 147.336838, mean_q: 160.862885
 340159/378151: episode: 1423, duration: 3.114s, episode steps: 267, steps per second:  86, episode reward: 79.353, mean reward:  0.297 [-0.005,  0.466], mean action: 14.625 [0.000, 31.000],  loss: 46.427952, mae: 147.207413, mean_q: 160.725235
 340426/378151: episode: 1424, duration: 3.090s, episode steps: 267, steps per second:  86, episode reward: 98.639, mean reward:  0.369 [ 0.137,  0.381], mean action: 14.105 [0.000, 31.000],  loss: 43.667007, mae: 147.935974, mean_q: 161.418716
 340695/378151: episode: 1425, duration: 3.126s, episode steps: 269, steps per second:  86, episode reward: 159.522, mean reward:  0.593 [ 0.087,  0.643], mean action: 13.948 [0.000, 31.000],  loss: 53.770473, mae: 148.630264, mean_q: 162.218124
 340962/378151: episode: 1426, duration: 3.026s, episode steps: 267, steps per second:  88, episode reward: 82.218, mean reward:  0.308 [ 0.019,  0.330], mean action: 11.288 [0.000, 31.000],  loss: 49.409412, mae: 148.378372, mean_q: 162.216553
 341165/378151: episode: 1427, duration: 2.411s, episode steps: 203, steps per second:  84, episode reward: 85.392, mean reward:  0.421 [ 0.087,  0.641], mean action: 12.172 [0.000, 31.000],  loss: 58.403656, mae: 148.601837, mean_q: 162.531906
 341432/378151: episode: 1428, duration: 3.070s, episode steps: 267, steps per second:  87, episode reward: 100.420, mean reward:  0.376 [-0.005,  0.424], mean action: 13.730 [0.000, 30.000],  loss: 50.179344, mae: 148.679565, mean_q: 162.204727
 341624/378151: episode: 1429, duration: 2.221s, episode steps: 192, steps per second:  86, episode reward: 113.306, mean reward:  0.590 [ 0.087,  0.647], mean action: 16.573 [0.000, 31.000],  loss: 52.515717, mae: 148.442062, mean_q: 162.242966
 341891/378151: episode: 1430, duration: 3.099s, episode steps: 267, steps per second:  86, episode reward: 107.553, mean reward:  0.403 [ 0.116,  0.445], mean action: 16.865 [0.000, 31.000],  loss: 51.010918, mae: 148.740921, mean_q: 162.538620
 342158/378151: episode: 1431, duration: 3.053s, episode steps: 267, steps per second:  87, episode reward: 112.040, mean reward:  0.420 [ 0.116,  0.490], mean action: 15.640 [0.000, 31.000],  loss: 45.279350, mae: 148.859955, mean_q: 162.231659
 342425/378151: episode: 1432, duration: 3.105s, episode steps: 267, steps per second:  86, episode reward: 149.922, mean reward:  0.562 [ 0.087,  0.647], mean action: 16.682 [0.000, 31.000],  loss: 58.646709, mae: 148.611862, mean_q: 161.877655
 342692/378151: episode: 1433, duration: 3.144s, episode steps: 267, steps per second:  85, episode reward: 90.741, mean reward:  0.340 [-0.005,  0.469], mean action: 15.936 [0.000, 31.000],  loss: 44.344173, mae: 148.524261, mean_q: 161.969711
 342959/378151: episode: 1434, duration: 3.046s, episode steps: 267, steps per second:  88, episode reward: 50.706, mean reward:  0.190 [-0.005,  0.387], mean action: 17.412 [0.000, 31.000],  loss: 67.359138, mae: 148.432648, mean_q: 161.738998
 343226/378151: episode: 1435, duration: 3.101s, episode steps: 267, steps per second:  86, episode reward: 73.594, mean reward:  0.276 [ 0.133,  0.308], mean action: 16.030 [0.000, 31.000],  loss: 60.266861, mae: 147.475677, mean_q: 161.114471
 343493/378151: episode: 1436, duration: 3.058s, episode steps: 267, steps per second:  87, episode reward: 63.651, mean reward:  0.238 [-0.005,  0.413], mean action: 15.352 [0.000, 31.000],  loss: 64.459343, mae: 147.407227, mean_q: 160.681030
 343760/378151: episode: 1437, duration: 3.127s, episode steps: 267, steps per second:  85, episode reward: 50.343, mean reward:  0.189 [-0.005,  0.302], mean action: 16.041 [0.000, 31.000],  loss: 48.438377, mae: 147.688736, mean_q: 160.883011
 344027/378151: episode: 1438, duration: 3.047s, episode steps: 267, steps per second:  88, episode reward: 39.985, mean reward:  0.150 [-0.005,  0.291], mean action: 14.513 [0.000, 31.000],  loss: 63.117332, mae: 146.921967, mean_q: 160.376907
 344294/378151: episode: 1439, duration: 3.124s, episode steps: 267, steps per second:  85, episode reward: 104.872, mean reward:  0.393 [-0.005,  0.477], mean action: 13.165 [0.000, 31.000],  loss: 54.118965, mae: 146.757996, mean_q: 159.959091
 344561/378151: episode: 1440, duration: 3.114s, episode steps: 267, steps per second:  86, episode reward: 93.094, mean reward:  0.349 [-0.005,  0.425], mean action: 16.472 [0.000, 31.000],  loss: 51.585804, mae: 146.617477, mean_q: 159.743652
 344828/378151: episode: 1441, duration: 3.053s, episode steps: 267, steps per second:  87, episode reward: 154.154, mean reward:  0.577 [ 0.133,  0.655], mean action: 14.026 [0.000, 31.000],  loss: 63.563625, mae: 146.034241, mean_q: 159.302734
 345095/378151: episode: 1442, duration: 3.139s, episode steps: 267, steps per second:  85, episode reward: 84.119, mean reward:  0.315 [-0.005,  0.460], mean action: 15.202 [0.000, 31.000],  loss: 43.035999, mae: 146.104874, mean_q: 159.479248
 345364/378151: episode: 1443, duration: 3.067s, episode steps: 269, steps per second:  88, episode reward: 112.335, mean reward:  0.418 [ 0.017,  0.477], mean action: 12.506 [0.000, 31.000],  loss: 53.577591, mae: 145.604965, mean_q: 158.925568
 345631/378151: episode: 1444, duration: 3.141s, episode steps: 267, steps per second:  85, episode reward: 61.816, mean reward:  0.232 [-0.005,  0.349], mean action: 15.150 [0.000, 31.000],  loss: 44.861519, mae: 145.793518, mean_q: 158.955261
 345898/378151: episode: 1445, duration: 3.104s, episode steps: 267, steps per second:  86, episode reward: 57.169, mean reward:  0.214 [-0.005,  0.349], mean action: 13.944 [0.000, 31.000],  loss: 50.591518, mae: 145.542007, mean_q: 158.959595
 346008/378151: episode: 1446, duration: 1.226s, episode steps: 110, steps per second:  90, episode reward: 26.198, mean reward:  0.238 [-0.005,  0.305], mean action: 16.155 [0.000, 31.000],  loss: 53.666145, mae: 144.892426, mean_q: 158.013870
 346275/378151: episode: 1447, duration: 3.104s, episode steps: 267, steps per second:  86, episode reward: 52.896, mean reward:  0.198 [-0.005,  0.313], mean action: 15.801 [0.000, 31.000],  loss: 53.243629, mae: 145.523788, mean_q: 158.827866
 346544/378151: episode: 1448, duration: 3.104s, episode steps: 269, steps per second:  87, episode reward: 98.236, mean reward:  0.365 [-0.005,  0.524], mean action: 14.989 [0.000, 31.000],  loss: 53.254902, mae: 145.664413, mean_q: 158.945755
 346811/378151: episode: 1449, duration: 3.139s, episode steps: 267, steps per second:  85, episode reward: 71.858, mean reward:  0.269 [ 0.087,  0.326], mean action: 16.925 [0.000, 30.000],  loss: 50.314270, mae: 146.128601, mean_q: 159.471680
 347081/378151: episode: 1450, duration: 3.078s, episode steps: 270, steps per second:  88, episode reward: 102.467, mean reward:  0.380 [ 0.087,  0.433], mean action: 15.815 [0.000, 31.000],  loss: 56.924007, mae: 145.563873, mean_q: 159.116226
 347104/378151: episode: 1451, duration: 0.336s, episode steps:  23, steps per second:  68, episode reward:  2.354, mean reward:  0.102 [-0.005,  0.306], mean action: 18.000 [3.000, 31.000],  loss: 62.037865, mae: 145.229584, mean_q: 158.740356
 347373/378151: episode: 1452, duration: 3.085s, episode steps: 269, steps per second:  87, episode reward: 101.087, mean reward:  0.376 [ 0.087,  0.489], mean action: 16.130 [0.000, 31.000],  loss: 42.410114, mae: 146.047180, mean_q: 159.268127
 347640/378151: episode: 1453, duration: 3.116s, episode steps: 267, steps per second:  86, episode reward: 75.890, mean reward:  0.284 [-0.005,  0.308], mean action: 18.820 [0.000, 31.000],  loss: 73.926155, mae: 145.698593, mean_q: 159.132660
 347907/378151: episode: 1454, duration: 3.048s, episode steps: 267, steps per second:  88, episode reward: 96.776, mean reward:  0.362 [ 0.137,  0.449], mean action: 18.236 [0.000, 31.000],  loss: 53.205544, mae: 145.628189, mean_q: 158.959656
 347974/378151: episode: 1455, duration: 0.823s, episode steps:  67, steps per second:  81, episode reward: 33.538, mean reward:  0.501 [ 0.137,  0.642], mean action: 17.866 [1.000, 30.000],  loss: 40.182491, mae: 146.500656, mean_q: 159.911942
 348241/378151: episode: 1456, duration: 3.080s, episode steps: 267, steps per second:  87, episode reward: 157.428, mean reward:  0.590 [ 0.137,  0.645], mean action: 17.064 [0.000, 31.000],  loss: 69.722923, mae: 146.363937, mean_q: 159.663422
 348508/378151: episode: 1457, duration: 3.133s, episode steps: 267, steps per second:  85, episode reward: 149.575, mean reward:  0.560 [ 0.087,  0.638], mean action: 16.022 [0.000, 31.000],  loss: 57.070446, mae: 145.846558, mean_q: 159.195969
 348775/378151: episode: 1458, duration: 3.037s, episode steps: 267, steps per second:  88, episode reward: 113.458, mean reward:  0.425 [ 0.137,  0.489], mean action: 15.787 [0.000, 31.000],  loss: 48.407551, mae: 146.536591, mean_q: 159.884048
 349045/378151: episode: 1459, duration: 3.173s, episode steps: 270, steps per second:  85, episode reward: 96.580, mean reward:  0.358 [-0.005,  0.479], mean action: 17.163 [0.000, 31.000],  loss: 55.425671, mae: 146.427383, mean_q: 159.667084
 349312/378151: episode: 1460, duration: 3.125s, episode steps: 267, steps per second:  85, episode reward: 98.855, mean reward:  0.370 [-0.005,  0.461], mean action: 17.464 [0.000, 31.000],  loss: 66.378807, mae: 145.685776, mean_q: 159.045532
 349579/378151: episode: 1461, duration: 3.055s, episode steps: 267, steps per second:  87, episode reward: 99.549, mean reward:  0.373 [ 0.137,  0.463], mean action: 11.378 [0.000, 31.000],  loss: 58.521107, mae: 145.423615, mean_q: 158.920731
 349846/378151: episode: 1462, duration: 3.125s, episode steps: 267, steps per second:  85, episode reward: 98.124, mean reward:  0.368 [-0.005,  0.472], mean action: 15.659 [0.000, 31.000],  loss: 64.090866, mae: 144.968140, mean_q: 158.360977
 350113/378151: episode: 1463, duration: 3.041s, episode steps: 267, steps per second:  88, episode reward: 98.484, mean reward:  0.369 [-0.005,  0.476], mean action: 14.996 [0.000, 31.000],  loss: 62.859001, mae: 144.479462, mean_q: 157.817413
 350380/378151: episode: 1464, duration: 3.138s, episode steps: 267, steps per second:  85, episode reward: 115.307, mean reward:  0.432 [ 0.137,  0.475], mean action: 18.281 [0.000, 31.000],  loss: 41.717171, mae: 145.011871, mean_q: 158.377594
 350649/378151: episode: 1465, duration: 3.077s, episode steps: 269, steps per second:  87, episode reward: 85.043, mean reward:  0.316 [-0.005,  0.621], mean action: 16.494 [0.000, 31.000],  loss: 56.812660, mae: 144.876465, mean_q: 158.213898
 350916/378151: episode: 1466, duration: 3.132s, episode steps: 267, steps per second:  85, episode reward: 112.389, mean reward:  0.421 [ 0.087,  0.483], mean action: 16.513 [0.000, 31.000],  loss: 41.181187, mae: 144.789856, mean_q: 158.109970
 351183/378151: episode: 1467, duration: 3.137s, episode steps: 267, steps per second:  85, episode reward: 105.756, mean reward:  0.396 [-0.005,  0.448], mean action: 15.528 [1.000, 31.000],  loss: 61.408897, mae: 144.453674, mean_q: 157.652618
 351281/378151: episode: 1468, duration: 1.096s, episode steps:  98, steps per second:  89, episode reward: 21.933, mean reward:  0.224 [-0.005,  0.348], mean action: 14.061 [0.000, 31.000],  loss: 62.339909, mae: 144.121216, mean_q: 157.447098
 351548/378151: episode: 1469, duration: 3.111s, episode steps: 267, steps per second:  86, episode reward: 92.297, mean reward:  0.346 [ 0.087,  0.458], mean action: 15.547 [0.000, 31.000],  loss: 52.709923, mae: 143.905289, mean_q: 157.281006
