Training for 378151 steps ...
     30/378151: episode: 1, duration: 0.135s, episode steps:  30, steps per second: 222, episode reward:  4.710, mean reward:  0.157 [-0.005,  0.330], mean action: 15.600 [1.000, 31.000],  loss: --, mae: --, mean_q: --
 303078/378151: episode: 1295, duration: 3.037s, episode steps: 267, steps per second:  88, episode reward: 94.288, mean reward:  0.353 [-0.005,  0.638], mean action: 15.835 [0.000, 31.000],  loss: 39.204403, mae: 142.108856, mean_q: 154.161102
 303345/378151: episode: 1296, duration: 3.075s, episode steps: 267, steps per second:  87, episode reward: 110.429, mean reward:  0.414 [ 0.087,  0.474], mean action: 15.562 [0.000, 31.000],  loss: 52.432873, mae: 141.700546, mean_q: 153.846420
 303612/378151: episode: 1297, duration: 3.006s, episode steps: 267, steps per second:  89, episode reward: 102.488, mean reward:  0.384 [-0.005,  0.469], mean action: 15.532 [0.000, 31.000],  loss: 47.583668, mae: 141.990784, mean_q: 154.091446
 303879/378151: episode: 1298, duration: 3.054s, episode steps: 267, steps per second:  87, episode reward: 111.366, mean reward:  0.417 [ 0.087,  0.474], mean action: 13.315 [0.000, 31.000],  loss: 39.019684, mae: 142.054108, mean_q: 154.075729
 304146/378151: episode: 1299, duration: 3.008s, episode steps: 267, steps per second:  89, episode reward: 97.025, mean reward:  0.363 [ 0.116,  0.451], mean action: 14.476 [0.000, 30.000],  loss: 46.471119, mae: 141.886215, mean_q: 153.913620
 304413/378151: episode: 1300, duration: 3.072s, episode steps: 267, steps per second:  87, episode reward: 57.915, mean reward:  0.217 [-0.005,  0.298], mean action: 16.663 [0.000, 31.000],  loss: 40.827866, mae: 141.778610, mean_q: 153.727905
 304680/378151: episode: 1301, duration: 2.993s, episode steps: 267, steps per second:  89, episode reward: 71.320, mean reward:  0.267 [-0.005,  0.444], mean action: 15.165 [0.000, 31.000],  loss: 48.242126, mae: 141.273041, mean_q: 153.436081
 304947/378151: episode: 1302, duration: 3.086s, episode steps: 267, steps per second:  87, episode reward: 69.170, mean reward:  0.259 [-0.005,  0.512], mean action: 16.378 [0.000, 31.000],  loss: 47.912117, mae: 141.362595, mean_q: 153.717163
 305216/378151: episode: 1303, duration: 3.094s, episode steps: 269, steps per second:  87, episode reward: 69.652, mean reward:  0.259 [-0.005,  0.306], mean action: 13.755 [0.000, 31.000],  loss: 56.063610, mae: 140.813553, mean_q: 153.155441
 305483/378151: episode: 1304, duration: 2.998s, episode steps: 267, steps per second:  89, episode reward: 83.034, mean reward:  0.311 [-0.005,  0.377], mean action: 18.382 [0.000, 31.000],  loss: 50.726822, mae: 140.619476, mean_q: 152.855133
 305750/378151: episode: 1305, duration: 3.088s, episode steps: 267, steps per second:  86, episode reward: 59.724, mean reward:  0.224 [-0.005,  0.423], mean action: 16.637 [0.000, 31.000],  loss: 58.907642, mae: 140.223846, mean_q: 152.539871
 306017/378151: episode: 1306, duration: 3.007s, episode steps: 267, steps per second:  89, episode reward: 72.662, mean reward:  0.272 [-0.005,  0.521], mean action: 15.951 [0.000, 31.000],  loss: 40.673420, mae: 140.215149, mean_q: 152.673416
 306284/378151: episode: 1307, duration: 3.095s, episode steps: 267, steps per second:  86, episode reward: 55.429, mean reward:  0.208 [-0.005,  0.364], mean action: 16.618 [0.000, 31.000],  loss: 39.759094, mae: 140.591141, mean_q: 152.856812
 306527/378151: episode: 1308, duration: 2.735s, episode steps: 243, steps per second:  89, episode reward: 102.561, mean reward:  0.422 [-0.005,  0.644], mean action: 16.128 [0.000, 31.000],  loss: 47.958767, mae: 140.811081, mean_q: 153.014465
 306794/378151: episode: 1309, duration: 3.082s, episode steps: 267, steps per second:  87, episode reward: 75.048, mean reward:  0.281 [ 0.087,  0.320], mean action: 19.419 [0.000, 31.000],  loss: 37.289196, mae: 141.025986, mean_q: 153.418152
 307061/378151: episode: 1310, duration: 3.029s, episode steps: 267, steps per second:  88, episode reward: 149.739, mean reward:  0.561 [-0.005,  0.640], mean action: 17.828 [0.000, 31.000],  loss: 47.929642, mae: 140.432404, mean_q: 152.319458
 307330/378151: episode: 1311, duration: 3.065s, episode steps: 269, steps per second:  88, episode reward: 78.108, mean reward:  0.290 [-0.005,  0.575], mean action: 16.178 [0.000, 31.000],  loss: 41.820812, mae: 140.620529, mean_q: 152.754883
 307362/378151: episode: 1312, duration: 0.359s, episode steps:  32, steps per second:  89, episode reward:  5.305, mean reward:  0.166 [-0.005,  0.304], mean action: 17.938 [0.000, 29.000],  loss: 125.306221, mae: 139.845520, mean_q: 152.300201
 307629/378151: episode: 1313, duration: 3.071s, episode steps: 267, steps per second:  87, episode reward: 59.995, mean reward:  0.225 [-0.005,  0.351], mean action: 16.367 [0.000, 31.000],  loss: 43.953007, mae: 140.257690, mean_q: 152.418655
 307896/378151: episode: 1314, duration: 2.992s, episode steps: 267, steps per second:  89, episode reward: 85.530, mean reward:  0.320 [ 0.116,  0.368], mean action: 13.427 [0.000, 29.000],  loss: 56.331932, mae: 140.167084, mean_q: 152.615921
 308165/378151: episode: 1315, duration: 3.100s, episode steps: 269, steps per second:  87, episode reward: 93.960, mean reward:  0.349 [-0.005,  0.480], mean action: 14.126 [0.000, 29.000],  loss: 55.958172, mae: 139.926392, mean_q: 152.110504
 308406/378151: episode: 1316, duration: 2.691s, episode steps: 241, steps per second:  90, episode reward: 110.216, mean reward:  0.457 [-0.005,  0.643], mean action: 15.257 [0.000, 31.000],  loss: 45.307102, mae: 140.300110, mean_q: 152.617767
 308496/378151: episode: 1317, duration: 1.061s, episode steps:  90, steps per second:  85, episode reward: 41.767, mean reward:  0.464 [ 0.133,  0.640], mean action: 14.633 [0.000, 30.000],  loss: 60.255653, mae: 139.362488, mean_q: 151.751373
 308763/378151: episode: 1318, duration: 3.003s, episode steps: 267, steps per second:  89, episode reward: 112.535, mean reward:  0.421 [-0.005,  0.478], mean action: 15.135 [0.000, 31.000],  loss: 56.453320, mae: 140.120575, mean_q: 152.620499
 309030/378151: episode: 1319, duration: 3.072s, episode steps: 267, steps per second:  87, episode reward: 59.952, mean reward:  0.225 [-0.005,  0.297], mean action: 15.547 [0.000, 31.000],  loss: 52.085743, mae: 139.996262, mean_q: 152.387756
 309297/378151: episode: 1320, duration: 3.076s, episode steps: 267, steps per second:  87, episode reward: 101.723, mean reward:  0.381 [ 0.017,  0.443], mean action: 15.071 [0.000, 31.000],  loss: 46.133617, mae: 140.309296, mean_q: 152.828735
 309566/378151: episode: 1321, duration: 2.978s, episode steps: 269, steps per second:  90, episode reward: 110.468, mean reward:  0.411 [ 0.087,  0.478], mean action: 16.361 [0.000, 31.000],  loss: 43.459976, mae: 140.621262, mean_q: 152.970047
 309581/378151: episode: 1322, duration: 0.178s, episode steps:  15, steps per second:  84, episode reward:  3.814, mean reward:  0.254 [ 0.116,  0.303], mean action: 14.467 [1.000, 30.000],  loss: 37.671623, mae: 140.458633, mean_q: 153.487259
 309622/378151: episode: 1323, duration: 0.463s, episode steps:  41, steps per second:  88, episode reward: 10.245, mean reward:  0.250 [ 0.087,  0.302], mean action: 12.732 [0.000, 30.000],  loss: 62.693424, mae: 139.467148, mean_q: 151.754700
 309889/378151: episode: 1324, duration: 3.060s, episode steps: 267, steps per second:  87, episode reward: 106.043, mean reward:  0.397 [ 0.087,  0.627], mean action: 16.981 [0.000, 31.000],  loss: 52.184139, mae: 140.749069, mean_q: 153.203033
 310156/378151: episode: 1325, duration: 3.047s, episode steps: 267, steps per second:  88, episode reward: 118.232, mean reward:  0.443 [ 0.137,  0.488], mean action: 15.397 [0.000, 30.000],  loss: 44.022427, mae: 141.032394, mean_q: 153.492081
 310423/378151: episode: 1326, duration: 2.961s, episode steps: 267, steps per second:  90, episode reward: 94.103, mean reward:  0.352 [ 0.137,  0.447], mean action: 13.352 [0.000, 31.000],  loss: 45.781506, mae: 141.089798, mean_q: 153.435547
 310690/378151: episode: 1327, duration: 3.089s, episode steps: 267, steps per second:  86, episode reward: 102.475, mean reward:  0.384 [ 0.114,  0.467], mean action: 17.895 [0.000, 31.000],  loss: 49.325974, mae: 140.827881, mean_q: 153.124329
 310957/378151: episode: 1328, duration: 2.995s, episode steps: 267, steps per second:  89, episode reward: 84.157, mean reward:  0.315 [-0.005,  0.344], mean action: 11.764 [0.000, 31.000],  loss: 53.344166, mae: 140.904114, mean_q: 153.104202
 311117/378151: episode: 1329, duration: 1.855s, episode steps: 160, steps per second:  86, episode reward: 56.862, mean reward:  0.355 [ 0.087,  0.459], mean action: 15.231 [0.000, 31.000],  loss: 44.536312, mae: 140.685226, mean_q: 152.832672
 311384/378151: episode: 1330, duration: 3.067s, episode steps: 267, steps per second:  87, episode reward: 58.262, mean reward:  0.218 [-0.005,  0.305], mean action: 14.101 [0.000, 31.000],  loss: 41.678150, mae: 140.919769, mean_q: 153.057785
 311651/378151: episode: 1331, duration: 3.019s, episode steps: 267, steps per second:  88, episode reward: 97.884, mean reward:  0.367 [ 0.087,  0.415], mean action: 13.169 [0.000, 31.000],  loss: 43.978634, mae: 140.872208, mean_q: 153.271652
 311918/378151: episode: 1332, duration: 3.053s, episode steps: 267, steps per second:  87, episode reward: 110.377, mean reward:  0.413 [-0.005,  0.487], mean action: 14.592 [0.000, 30.000],  loss: 62.512474, mae: 140.332077, mean_q: 152.789383
 312095/378151: episode: 1333, duration: 2.029s, episode steps: 177, steps per second:  87, episode reward: 74.505, mean reward:  0.421 [ 0.137,  0.470], mean action: 15.226 [0.000, 31.000],  loss: 44.885883, mae: 140.742111, mean_q: 153.247192
 312362/378151: episode: 1334, duration: 3.081s, episode steps: 267, steps per second:  87, episode reward: 56.515, mean reward:  0.212 [-0.005,  0.307], mean action: 15.712 [0.000, 31.000],  loss: 47.377113, mae: 140.090454, mean_q: 152.289734
 312629/378151: episode: 1335, duration: 2.993s, episode steps: 267, steps per second:  89, episode reward: 92.804, mean reward:  0.348 [-0.005,  0.456], mean action: 15.292 [0.000, 31.000],  loss: 38.144928, mae: 139.989548, mean_q: 152.195160
 312896/378151: episode: 1336, duration: 3.109s, episode steps: 267, steps per second:  86, episode reward: 94.900, mean reward:  0.355 [ 0.106,  0.462], mean action: 15.060 [0.000, 31.000],  loss: 36.041695, mae: 140.480087, mean_q: 152.633636
 313163/378151: episode: 1337, duration: 2.966s, episode steps: 267, steps per second:  90, episode reward: 110.052, mean reward:  0.412 [ 0.116,  0.478], mean action: 14.843 [0.000, 31.000],  loss: 65.376450, mae: 140.541367, mean_q: 152.672073
 313430/378151: episode: 1338, duration: 3.076s, episode steps: 267, steps per second:  87, episode reward: 56.109, mean reward:  0.210 [-0.005,  0.296], mean action: 14.963 [0.000, 31.000],  loss: 42.156204, mae: 140.087250, mean_q: 152.351395
 313697/378151: episode: 1339, duration: 2.995s, episode steps: 267, steps per second:  89, episode reward: 56.837, mean reward:  0.213 [-0.005,  0.370], mean action: 14.921 [0.000, 31.000],  loss: 53.134640, mae: 140.128052, mean_q: 152.417938
 313964/378151: episode: 1340, duration: 3.041s, episode steps: 267, steps per second:  88, episode reward: 102.159, mean reward:  0.383 [-0.005,  0.448], mean action: 14.910 [0.000, 31.000],  loss: 43.720390, mae: 140.252747, mean_q: 152.478607
 314231/378151: episode: 1341, duration: 3.059s, episode steps: 267, steps per second:  87, episode reward: 59.507, mean reward:  0.223 [-0.005,  0.302], mean action: 15.139 [0.000, 31.000],  loss: 57.319485, mae: 139.529770, mean_q: 152.067337
 314498/378151: episode: 1342, duration: 2.995s, episode steps: 267, steps per second:  89, episode reward: 104.275, mean reward:  0.391 [-0.005,  0.449], mean action: 13.603 [0.000, 31.000],  loss: 47.263092, mae: 140.205399, mean_q: 152.386795
 314765/378151: episode: 1343, duration: 3.057s, episode steps: 267, steps per second:  87, episode reward: 79.335, mean reward:  0.297 [-0.005,  0.440], mean action: 16.367 [0.000, 31.000],  loss: 43.441357, mae: 140.288498, mean_q: 152.630997
 315032/378151: episode: 1344, duration: 3.004s, episode steps: 267, steps per second:  89, episode reward: 116.325, mean reward:  0.436 [-0.005,  0.476], mean action: 14.783 [0.000, 31.000],  loss: 49.748322, mae: 140.199265, mean_q: 152.727905
 315299/378151: episode: 1345, duration: 3.063s, episode steps: 267, steps per second:  87, episode reward: 90.973, mean reward:  0.341 [-0.005,  0.460], mean action: 16.199 [0.000, 31.000],  loss: 49.560387, mae: 140.256027, mean_q: 152.939453
 315566/378151: episode: 1346, duration: 3.009s, episode steps: 267, steps per second:  89, episode reward: 105.621, mean reward:  0.396 [ 0.133,  0.433], mean action: 16.360 [0.000, 31.000],  loss: 43.628254, mae: 140.222641, mean_q: 152.748413
 315833/378151: episode: 1347, duration: 3.062s, episode steps: 267, steps per second:  87, episode reward: 49.646, mean reward:  0.186 [-0.005,  0.312], mean action: 15.727 [0.000, 31.000],  loss: 46.594372, mae: 140.927780, mean_q: 153.207245
 316100/378151: episode: 1348, duration: 3.028s, episode steps: 267, steps per second:  88, episode reward: 36.167, mean reward:  0.135 [-0.005,  0.296], mean action: 15.652 [0.000, 31.000],  loss: 59.317261, mae: 140.381638, mean_q: 152.731979
 316367/378151: episode: 1349, duration: 3.019s, episode steps: 267, steps per second:  88, episode reward: 108.154, mean reward:  0.405 [ 0.087,  0.461], mean action: 16.517 [0.000, 31.000],  loss: 42.868065, mae: 140.459763, mean_q: 152.821060
 316634/378151: episode: 1350, duration: 3.059s, episode steps: 267, steps per second:  87, episode reward: 58.447, mean reward:  0.219 [-0.005,  0.329], mean action: 15.581 [0.000, 31.000],  loss: 36.622185, mae: 141.126663, mean_q: 153.285233
 316901/378151: episode: 1351, duration: 3.012s, episode steps: 267, steps per second:  89, episode reward: 50.984, mean reward:  0.191 [-0.005,  0.289], mean action: 15.318 [0.000, 31.000],  loss: 54.013195, mae: 140.893784, mean_q: 153.445023
 317168/378151: episode: 1352, duration: 3.048s, episode steps: 267, steps per second:  88, episode reward: 93.542, mean reward:  0.350 [ 0.087,  0.472], mean action: 14.644 [0.000, 31.000],  loss: 32.110241, mae: 141.339951, mean_q: 153.516464
 317435/378151: episode: 1353, duration: 3.074s, episode steps: 267, steps per second:  87, episode reward: 138.326, mean reward:  0.518 [-0.005,  0.638], mean action: 16.772 [0.000, 31.000],  loss: 41.386181, mae: 141.235168, mean_q: 153.568573
 317702/378151: episode: 1354, duration: 3.006s, episode steps: 267, steps per second:  89, episode reward: 94.346, mean reward:  0.353 [-0.005,  0.434], mean action: 14.464 [0.000, 31.000],  loss: 52.574234, mae: 140.817978, mean_q: 153.091843
 317969/378151: episode: 1355, duration: 3.061s, episode steps: 267, steps per second:  87, episode reward: 104.449, mean reward:  0.391 [-0.005,  0.575], mean action: 16.618 [0.000, 31.000],  loss: 57.352604, mae: 140.542603, mean_q: 153.064407
 318236/378151: episode: 1356, duration: 3.007s, episode steps: 267, steps per second:  89, episode reward: 63.284, mean reward:  0.237 [-0.005,  0.468], mean action: 14.831 [0.000, 31.000],  loss: 40.265026, mae: 140.595322, mean_q: 152.987579
 318503/378151: episode: 1357, duration: 3.083s, episode steps: 267, steps per second:  87, episode reward: 68.466, mean reward:  0.256 [-0.005,  0.441], mean action: 15.105 [0.000, 31.000],  loss: 59.695934, mae: 139.741333, mean_q: 152.300522
 318770/378151: episode: 1358, duration: 3.006s, episode steps: 267, steps per second:  89, episode reward: 89.584, mean reward:  0.336 [ 0.087,  0.465], mean action: 15.854 [0.000, 31.000],  loss: 50.095387, mae: 140.253067, mean_q: 152.842209
 319037/378151: episode: 1359, duration: 3.070s, episode steps: 267, steps per second:  87, episode reward: 86.879, mean reward:  0.325 [-0.005,  0.478], mean action: 15.419 [0.000, 30.000],  loss: 50.874928, mae: 140.244232, mean_q: 152.863022
 319304/378151: episode: 1360, duration: 3.066s, episode steps: 267, steps per second:  87, episode reward: 114.179, mean reward:  0.428 [-0.005,  0.458], mean action: 19.989 [0.000, 31.000],  loss: 61.609154, mae: 140.869171, mean_q: 153.277252
 319571/378151: episode: 1361, duration: 3.012s, episode steps: 267, steps per second:  89, episode reward: 98.968, mean reward:  0.371 [ 0.116,  0.423], mean action: 16.195 [0.000, 31.000],  loss: 55.265800, mae: 140.892303, mean_q: 153.483780
 319838/378151: episode: 1362, duration: 3.070s, episode steps: 267, steps per second:  87, episode reward: 117.272, mean reward:  0.439 [-0.005,  0.649], mean action: 16.281 [0.000, 31.000],  loss: 54.916725, mae: 140.730133, mean_q: 153.320709
